index,plant,county,distance,cost,fpfactor,adjusted_cost
142.0_230,9187,48459,92.59352354648006,20.66466047043051,0.968210321,20.500429739680765
142.0_146,9187,48291,365.87806147144494,63.51572734360308,0.964145316,62.94639326036932
142.0_246,9187,48491,432.4954334120373,73.96134378,0.998882633,73.94068328879615
142.0_174,9187,48347,202.43908514409512,37.88846515942096,0.985948525,37.75536795417697
142.0_151,9187,48301,879.4162114936337,144.03860571650313,1.071313634,146.6065848189874
142.0_126,9187,48249,724.5152615378669,119.75010767094224,0.948254841,118.20098558051723
142.0_231,9187,48461,755.0202849657882,124.53330107369692,1.131919165,128.64038334678085
142.0_176,9187,48351,299.6586719856358,53.13251463532987,1.014034016,53.31893027545799
142.0_139,9187,48277,112.53413082361548,23.791351436601506,0.971166688,23.61985557188321
142.0_187,9187,48373,295.5524765728645,52.488662423408215,0.988535347,52.338221348128585
142.0_43,9187,48085,204.79858895988576,38.25843580088372,0.967840775,37.950845389616546
142.0_100,9187,48197,504.3039264780279,85.22092897488781,1.026968123,85.79549109858007
142.0_162,9187,48311,690.0384332,114.3441345079602,1.071313634,116.38270844754706
142.0_51,9187,48101,549.9574846984779,92.37941547821104,1.08979093,94.45312388537228
142.0_83,9187,48163,676.7957372715683,112.26767730361355,1.009229919,112.52673269557118
142.0_91,9187,48179,629.1810567399392,104.80168645357216,0.90575706,102.33248169148645
142.0_56,9187,48111,814.0875422098375,133.79505810319486,0.95379803,132.24965928803687
142.0_66,9187,48261,787.7444087480234,129.6644498287851,0.999991271,129.66416686853947
142.0_80,9187,48157,452.2399673097634,77.05729039898718,0.933473004,75.77569288645111
142.0_6,9187,48011,663.9249406136688,110.24953397034496,0.917952075,107.988097596724
142.0_44,9187,48087,567.6943662053885,95.16056182972125,0.975231694,94.57132035108863
142.0_34,9187,48067,39.54767945,12.347062152985565,0.951211209,12.19646259427406
142.0_211,9187,48421,754.8176794087894,124.50153248430745,0.978927153,123.84563204798062
142.0_223,9187,48445,740.0923618239697,122.1925999213936,0.955276214,120.82637099897659
142.0_147,9187,48293,293.32306220267884,52.13908983144888,0.996665357,52.095623518715676
142.0_193,9187,48385,651.4711655679847,108.29677970419404,1.036945863,109.29705920076712
142.0_153,9187,48305,691.7891061477055,114.61864035934966,0.923495264,112.4264231540069
142.0_143,9187,48285,509.4726388995233,86.03138405333252,1.007382189,86.19015903758583
142.0_177,9187,48353,576.4717443149221,96.53685637,0.986687617,96.21557246859663
142.0_84,9187,48165,773.1456806329844,127.37536651850812,1.004425822,127.51630169335702
142.0_170,9187,48339,362.7766848091583,63.029430900476,0.958232581,62.371286738038066
142.0_48,9187,48095,565.2359049974683,94.77507465058702,1.058379527,96.15830565795974
142.0_101,9187,48199,343.66661936984417,60.032969050462384,0.947885295,59.25081893237764
142.0_102,9187,48201,407.3782166964368,70.02295948,0.963406224,69.38235835648294
142.0_145,9187,48289,280.7443498191576,50.16674536726018,1.013294924,50.33348613400645
142.0_19,9187,48037,3.2529700903523664,6.656044909143558,0.968949413,6.604376383761741
142.0_130,9187,48257,199.70184230354505,37.45926496793143,0.982253066,37.293068192162835
142.0_1,9187,48001,214.93203172414064,39.84736153,0.956384852,39.41287438736489
142.0_206,9187,48411,487.2090909148112,82.54045554793377,1.090530022,84.4085528620949
142.0_207,9187,48413,644.0808510708151,107.1379770030367,1.056531797,108.6521525947683
142.0_45,9187,48089,468.5910566362609,79.62114427633806,0.995187174,79.52534359800734
142.0_166,9187,48331,381.4713891804037,65.96076405700599,0.963406224,65.35732570083326
142.0_149,9187,48297,666.6261522804535,110.67308446702096,1.062814078,112.41104140707397
142.0_17,9187,48033,661.4704093601919,109.86466300880556,0.999991271,109.86442325664471
142.0_160,9187,48307,528.1325739921667,88.95726538044758,1.040271776,89.85288214669107
142.0_127,9187,48251,301.71804211026114,53.45542425764873,0.979666245,53.18368688257971
142.0_169,9187,48337,310.60171185754507,54.84838534249637,0.990383077,54.71651716786809
142.0_217,9187,48433,546.6474377426175,91.86039949386048,1.034359042,92.64945832494706
142.0_46,9187,48091,545.1906848147114,91.63198036116684,0.988904893,91.37781370448458
142.0_68,9187,48133,433.1294623047078,74.06075962498275,1.018468567,74.40270865028397
142.0_47,9187,48093,423.81480524783206,72.60021964904587,1.023272664,73.02261977860047
142.0_135,9187,48269,544.9972667214702,91.60165237,0.999991271,91.60145247229411
142.0_239,9187,48477,404.3333990873957,69.54553150421748,0.985209434,69.28837706078792
142.0_240,9187,48479,786.8869058704313,129.5299932,0.973014418,128.6561326367605
142.0_76,9187,48149,461.2772710538054,78.47434132338103,1.031033128,79.08316739313207
142.0_103,9187,48203,98.0085241176386,21.513733576998625,1.020685842,21.6249910003996
142.0_189,9187,48377,1007.4466389693996,164.11380079055178,1.161113293,170.72402950857975
142.0_8,9187,48015,431.76530269215016,73.84685914152605,0.97560124,73.39641619328907
142.0_191,9187,48381,712.0967454798803,117.8028820206844,0.899105233,114.83145843733304
142.0_112,9187,48221,340.33067491383895,59.50989233322521,0.998143541,59.48227291442245
142.0_235,9187,48469,569.7169872025561,95.47770918195272,0.940863923,94.06616489146083
142.0_118,9187,48233,691.7975548,114.61996511513698,0.943081198,112.98895734022813
142.0_50,9187,48099,392.276616,67.65502565124305,0.918321621,66.27353744464381
142.0_121,9187,48239,538.1619589416046,90.52987482417376,1.022164026,91.03150144901869
142.0_221,9187,48441,529.5074104704466,89.17283999845478,0.985948525,88.85958751547545
142.0_253,9187,48505,848.0454382,139.1196625716418,1.008860373,139.42782559714652
142.0_205,9187,48409,671.4951644913738,111.43654649615968,0.994448082,111.28187485407221
142.0_94,9187,48185,353.8580459001075,61.63098664449563,1.006643097,61.7333418001169
142.0_140,9187,48279,740.638149,122.27817945235532,0.953058938,120.84321255162529
143.0_79,9188,48155,534.1281090260435,89.89736639980215,1.071313634,91.500093371052
143.0_16,9188,48031,536.8587169360106,90.32552623293014,0.995556719,90.2251908092987
143.0_111,9188,48219,769.8052858616547,126.85159199099223,0.862520187,122.49170870457375
143.0_150,9188,48299,528.0354185225268,88.94203138456092,1.024011756,89.47594497349853
143.0_219,9188,48437,720.3914713202964,119.10349659032352,0.949363479,117.59574991375618
143.0_225,9188,48449,86.26502044057557,19.67234999484608,1.001099908,19.677759438630613
143.0_175,9188,48349,270.4349892821457,48.55023569881915,1.040641322,49.043522139372044
143.0_20,9188,48039,483.3678178309424,81.93814320694003,0.942342106,80.75704801304438
143.0_109,9188,48215,870.7114176,142.67369239532445,0.967471229,141.51344242841145
143.0_5,9188,48009,430.64717009305696,73.67153573998779,1.002578092,73.71901873921753
143.0_196,9188,48391,634.4919083,105.63442897959058,0.996665357,105.54636570230164
143.0_2,9188,48003,811.5717518,133.4005816916057,1.032511312,134.48483867469503
143.0_85,9188,48167,450.79340244630015,76.83046875671165,0.961558494,76.09209902528818
143.0_62,9188,48123,571.0819326966147,95.69173289177635,1.005534459,95.82413338485847
143.0_90,9188,48177,544.1996713432427,91.4765892627148,0.979296699,91.00312242222495
143.0_241,9188,48481,499.6747086300146,84.49506674688952,0.969688505,83.85477379858378
